Date,Open,High,Low,Close,Adj Close,Volume
06-10-2021,182.850006,182.850006,172.800003,175.949997,175.949997,101232618
07-10-2021,178.350006,184,176.850006,177.75,177.75,73313810
08-10-2021,180.149994,180.199997,175,176.850006,176.850006,43365657
11-10-2021,177.850006,193.699997,177,191.5,191.5,126307288
12-10-2021,194.899994,198.699997,189.800003,195.800003,195.800003,104950239
13-10-2021,201.649994,232.399994,200,224.199997,224.199997,305037222
14-10-2021,235,237,220.699997,222.600006,222.600006,126938132
18-10-2021,227.5,264.850006,223.100006,257.299988,257.299988,273591610
19-10-2021,266,267.850006,221.5,229.75,229.75,245771135
20-10-2021,225,236.300003,217.5,230.350006,230.350006,219286012
21-10-2021,234,234.399994,220.550003,226.149994,226.149994,82393222
22-10-2021,228.5,233.800003,216,222,222,85764004
25-10-2021,224.600006,224.899994,208,213.600006,213.600006,92057542
26-10-2021,215.050003,232.300003,214.25,225.300003,225.300003,113036438
27-10-2021,231.5,232.699997,222.699997,224.25,224.25,78577000
28-10-2021,224.800003,224.800003,216.600006,218,218,64733467
29-10-2021,210.5,217.699997,201.399994,214.300003,214.300003,115032835
01-11-2021,219.949997,225.199997,214.399994,222.949997,222.949997,59687720
02-11-2021,228,235,227.25,228.5,228.5,91597155
03-11-2021,230,230.899994,226.199997,228.800003,228.800003,49974804
04-11-2021,231.800003,233.149994,230.600006,231.350006,231.350006,14860447
08-11-2021,233,235.649994,228.75,234.550003,234.550003,53880144
09-11-2021,235,247.949997,234.649994,241.899994,241.899994,103894620
10-11-2021,241.399994,241.399994,236.300003,237,237,47845906
11-11-2021,237.5,241.300003,235.550003,239.75,239.75,50433666
12-11-2021,242,242.399994,236,239.850006,239.850006,42038250
15-11-2021,241.850006,244,239.300003,241.649994,241.649994,32578602
16-11-2021,242.149994,247.649994,241.5,244.5,244.5,47776299
17-11-2021,244.5,252.5,243,249.899994,249.899994,58883464
18-11-2021,250.399994,252.050003,232.449997,237.100006,237.100006,82052417
22-11-2021,238.399994,238.399994,224,227.649994,227.649994,62459802
23-11-2021,223.949997,238,222.199997,236.949997,236.949997,61158286
24-11-2021,240,246.699997,237.300003,238.550003,238.550003,67847218
25-11-2021,239.449997,244.399994,234,242.800003,242.800003,51777691
26-11-2021,238,240.300003,225.75,227.350006,227.350006,80108784
29-11-2021,226,226.75,213.25,218.649994,218.649994,83187881
30-11-2021,221.949997,228.25,213.100006,216.800003,216.800003,222571262
01-12-2021,220,227.300003,215,225.199997,225.199997,67127202
02-12-2021,230.449997,230.449997,221.199997,226.399994,226.399994,78572738
03-12-2021,226.800003,228.300003,224.350006,225.600006,225.600006,48145736
06-12-2021,225.600006,226.600006,220.100006,220.850006,220.850006,34399066
07-12-2021,224,227.75,222.75,226.449997,226.449997,36287629
08-12-2021,228,230.800003,227,229.399994,229.399994,30348053
09-12-2021,229.899994,230.899994,226.800003,227.699997,227.699997,23516676
10-12-2021,226.399994,229.899994,225.399994,228,228,26363105
13-12-2021,230.100006,236.5,229,230.25,230.25,40382575
14-12-2021,230,230,225.5,229.050003,229.050003,24698002
15-12-2021,229,232.399994,227.050003,227.850006,227.850006,20127541
16-12-2021,229.800003,230.050003,219.149994,221.899994,221.899994,40645402
17-12-2021,222.699997,222.699997,214,215.800003,215.800003,38813929
20-12-2021,210.5,211.949997,202.800003,209.100006,209.100006,47944121
21-12-2021,213,216.25,209.850006,211.899994,211.899994,33006180
22-12-2021,214.5,218.699997,213.300003,218,218,21655596
23-12-2021,220,221.25,217.449997,218.050003,218.050003,16940883
24-12-2021,219.050003,219.449997,214.149994,216.800003,216.800003,18770416
27-12-2021,216.600006,217.75,213.800003,217.350006,217.350006,15870056
28-12-2021,218.699997,222.199997,218.5,221.600006,221.600006,19058757
29-12-2021,221,223.25,218.850006,219.449997,219.449997,14504319
30-12-2021,218.699997,221,217.050003,218.350006,218.350006,14315067
31-12-2021,218.899994,222,218.350006,220.949997,220.949997,12737974
03-01-2022,221.199997,223.899994,216,223.399994,223.399994,19062825
04-01-2022,224.300003,228.25,221,226.300003,226.300003,32469988
05-01-2022,226.399994,226.550003,223,223.5,223.5,17271276
06-01-2022,221.449997,229.800003,219.5,228.449997,228.449997,27537005
07-01-2022,230.300003,232.850006,227.100006,229.800003,229.800003,34595209
10-01-2022,230.949997,233.449997,230.399994,231.75,231.75,22061859
11-01-2022,233,236.699997,231.800003,233.100006,233.100006,25489182
12-01-2022,234.899994,239.649994,234.5,237.75,237.75,32665403
13-01-2022,239,246.699997,236.5,245.300003,245.300003,50250827
14-01-2022,243.699997,248.5,242.5,244.399994,244.399994,36940487
17-01-2022,245.899994,249.25,245,247.850006,247.850006,25339181
18-01-2022,250,250.600006,237.800003,239.100006,239.100006,30408196
19-01-2022,239,249.699997,236.050003,248.5,248.5,36751594
20-01-2022,250,252.149994,245.149994,248.649994,248.649994,35990609
21-01-2022,245.800003,250.800003,238.550003,241.949997,241.949997,35507032
24-01-2022,242.5,243.850006,226.600006,229.550003,229.550003,43279408
25-01-2022,226.25,240.850006,223,238.800003,238.800003,39449718
27-01-2022,235.5,242.350006,232.5,241.050003,241.050003,35920383
28-01-2022,244.699997,250,242.850006,244.050003,244.050003,34523855
31-01-2022,247.949997,249.550003,245.300003,246.050003,246.050003,24939671
01-02-2022,249.5,256.399994,244.800003,249.850006,249.850006,74185275
02-02-2022,251.899994,255,249.25,250.600006,250.600006,25162901
03-02-2022,250.550003,254.399994,249.300003,252.850006,252.850006,27724870
04-02-2022,253.800003,257.899994,253,254.350006,254.350006,39309420
07-02-2022,255.5,256.700012,250.550003,251.800003,251.800003,32770930
08-02-2022,252.5,253.600006,232.600006,234.850006,234.850006,82053977
09-02-2022,236.699997,238.899994,232.600006,238,238,35604075
10-02-2022,238.5,244.5,234.100006,241.300003,241.300003,55153254
11-02-2022,240,242.050003,230.199997,232.300003,232.300003,36050888
14-02-2022,226,226.850006,216,220.5,220.5,38301829
15-02-2022,222.75,231.75,218.800003,230.399994,230.399994,36314556
16-02-2022,233.399994,236.899994,230.100006,231.350006,231.350006,35144286
17-02-2022,233.350006,233.850006,227,227.75,227.75,23381354
18-02-2022,227,230,224.649994,225.75,225.75,18717812
21-02-2022,224,227.649994,222.25,225,225,24657963
22-02-2022,218,224.850006,217.300003,222.649994,222.649994,29360421
23-02-2022,226,226.800003,220.350006,221.199997,221.199997,23583042
24-02-2022,213,216.149994,203.25,204.300003,204.300003,60097152
25-02-2022,210,221.300003,209.550003,220,220,52157687
28-02-2022,217.5,224.350006,214.100006,223.050003,223.050003,35508015
02-03-2022,220,227.25,218.399994,225.399994,225.399994,28297089
03-03-2022,229,230.550003,225.899994,226.600006,226.600006,22429798
04-03-2022,225,226.449997,220.800003,221.449997,221.449997,22427429
07-03-2022,217,219.699997,212.25,216.199997,216.199997,23498823
08-03-2022,215,227.800003,214.600006,226.949997,226.949997,41105290
09-03-2022,229.100006,231.199997,226.300003,229.25,229.25,25437632
10-03-2022,235,235.850006,229.899994,232.25,232.25,25462569
11-03-2022,231.899994,234.25,230.300003,233.149994,233.149994,18163055
14-03-2022,233.100006,234.649994,230.550003,231.550003,231.550003,12074559
15-03-2022,231.949997,233.300003,225.300003,227.399994,227.399994,16150855
16-03-2022,230,231.699997,229.050003,230.449997,230.449997,12428032
17-03-2022,233.600006,233.949997,231.300003,231.75,231.75,16453329
21-03-2022,232.949997,233.399994,227.350006,227.949997,227.949997,12356508
22-03-2022,229.100006,231.899994,226.300003,231.399994,231.399994,14893566
23-03-2022,232.350006,237.449997,231.649994,234.300003,234.300003,29507641
24-03-2022,234,241,232.949997,239.5,239.5,31525902
25-03-2022,240,244.300003,239.199997,241.350006,241.350006,24286187
28-03-2022,242.550003,244,237.449997,239.600006,239.600006,14835527
29-03-2022,243.600006,244.899994,238.5,239.100006,239.100006,20061075
30-03-2022,240.949997,244.899994,237.75,241.699997,241.699997,22893839
31-03-2022,242.899994,242.899994,237.649994,238.649994,238.649994,13956014
01-04-2022,237.649994,246.350006,237.100006,245.449997,245.449997,25666798
04-04-2022,247.149994,253.550003,246.100006,251.949997,251.949997,39380622
05-04-2022,253.850006,275.25,252.100006,273.600006,273.600006,94568156
06-04-2022,275.950012,296.5,273.100006,289.799988,289.799988,227551020
07-04-2022,292.350006,298.049988,276,277.799988,277.799988,151174247
08-04-2022,280.899994,282.799988,273.049988,278.100006,278.100006,64353330
11-04-2022,281,288.450012,280.350006,282.899994,282.899994,47972951
12-04-2022,283.350006,283.350006,271.600006,275.149994,275.149994,44771140
13-04-2022,278.600006,280.299988,272.299988,273.100006,273.100006,31460232
18-04-2022,267.899994,267.899994,252,257.899994,257.899994,89819229
19-04-2022,260.5,262,242.5,246.449997,246.449997,53483065
20-04-2022,250,254.699997,246.550003,249.649994,249.649994,41573598
21-04-2022,253,260.200012,250.699997,258.850006,258.850006,40617734
22-04-2022,258,259,252.300003,253.100006,253.100006,30569068
25-04-2022,248,251.550003,244.699997,247.350006,247.350006,24620801
26-04-2022,251.149994,251.449997,248.050003,248.850006,248.850006,17965504
27-04-2022,247.800003,255.25,245.5,247.350006,247.350006,32027943
28-04-2022,250.899994,250.899994,244.399994,248.25,248.25,20911099
29-04-2022,250.899994,253.199997,240.850006,242.350006,242.350006,26234765
